timestamp,score,dew_point,temp,humid,abs_humid,co2,co2_est,co2_est_baseline,voc,voc_baseline,voc_h2_raw,voc_ethanol_raw,pm25,pm10_est,location
2023-06-25T06:30:18.575Z,95,14.0,24.73,51.28,11.6,578,493,35948,94,37606,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T06:35:18.791Z,94,14.11,24.77,51.53,11.68,589,467,35947,92,37606,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T06:40:19.012Z,94,14.1,24.74,51.6,11.68,599,485,35946,93,37606,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T06:45:19.225Z,94,14.18,24.79,51.72,11.74,603,473,35945,97,37606,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T06:50:19.440Z,94,14.15,24.79,51.61,11.71,604,535,35945,103,37605,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T06:55:19.784Z,93,14.21,24.84,51.64,11.76,610,514,35944,101,37605,25,37,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T07:00:19.999Z,93,14.35,24.77,52.33,11.87,596,532,35943,105,37605,25,37,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T07:05:20.221Z,93,14.41,24.8,52.47,11.91,589,565,35942,106,37605,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T07:10:20.434Z,93,14.41,24.7,52.79,11.92,595,518,35942,108,37605,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T07:15:20.649Z,93,14.4,24.81,52.4,11.91,601,515,35941,109,37605,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T07:20:20.863Z,93,14.48,24.84,52.58,11.97,605,539,35940,110,37605,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T07:25:21.077Z,93,14.5,24.86,52.59,11.98,604,541,35939,116,37605,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T07:30:21.298Z,93,14.45,24.89,52.34,11.94,601,538,35939,108,37605,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T07:35:21.512Z,93,14.32,25.0,51.55,11.84,597,523,35938,121,37605,25,36,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T07:40:21.726Z,93,14.09,24.95,50.92,11.66,597,597,35937,155,37605,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T07:45:21.941Z,94,13.91,24.79,50.82,11.53,581,535,35936,129,37605,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T07:50:22.153Z,95,13.79,24.73,50.6,11.45,576,564,35935,127,37605,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T07:55:22.478Z,95,13.7,24.74,50.26,11.38,561,541,35935,135,37605,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T08:00:22.693Z,95,13.66,24.8,49.99,11.35,552,562,35934,148,37604,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T08:05:22.906Z,96,13.63,24.79,49.93,11.33,550,570,35933,147,37604,25,36,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T08:10:23.122Z,96,13.55,24.81,49.57,11.27,546,559,35932,155,37604,25,36,4,5,"Janonhanta1,Vantaa,Finland"
2023-06-25T08:15:23.336Z,95,13.79,25.26,49.05,11.43,587,552,35932,135,37604,25,36,7,8,"Janonhanta1,Vantaa,Finland"
2023-06-25T08:20:23.548Z,94,13.72,25.18,49.03,11.38,631,577,35931,158,37604,25,36,5,6,"Janonhanta1,Vantaa,Finland"
2023-06-25T08:25:23.761Z,94,13.66,25.27,48.58,11.33,632,531,35930,119,37604,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T08:30:23.982Z,95,13.54,25.16,48.53,11.24,610,546,35929,127,37604,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T08:35:24.195Z,95,13.53,25.14,48.55,11.24,595,555,35929,150,37604,25,36,4,5,"Janonhanta1,Vantaa,Finland"
2023-06-25T08:40:24.410Z,94,13.61,25.14,48.79,11.29,593,598,35928,192,37604,25,36,7,8,"Janonhanta1,Vantaa,Finland"
2023-06-25T08:45:24.623Z,91,13.67,25.13,49.03,11.34,597,562,35927,167,37604,25,36,17,18,"Janonhanta1,Vantaa,Finland"
2023-06-25T08:50:24.839Z,94,13.57,25.1,48.8,11.27,602,601,35926,167,37604,25,36,13,14,"Janonhanta1,Vantaa,Finland"
2023-06-25T08:55:24.935Z,94,13.6,25.13,48.8,11.29,609,604,35925,152,37604,25,36,13,14,"Janonhanta1,Vantaa,Finland"
2023-06-25T09:00:25.148Z,95,13.54,25.13,48.63,11.25,603,578,35925,150,37604,25,36,10,11,"Janonhanta1,Vantaa,Finland"
2023-06-25T09:05:25.362Z,95,13.47,25.17,48.27,11.19,595,563,35924,133,37604,25,36,9,10,"Janonhanta1,Vantaa,Finland"
2023-06-25T09:10:25.576Z,96,13.45,25.21,48.09,11.18,585,535,35923,133,37603,25,36,6,7,"Janonhanta1,Vantaa,Finland"
2023-06-25T09:15:25.800Z,96,13.4,25.16,48.09,11.14,584,544,35922,129,37603,25,36,7,8,"Janonhanta1,Vantaa,Finland"
2023-06-25T09:20:26.013Z,95,13.49,25.17,48.34,11.21,586,539,35922,136,37603,25,36,6,7,"Janonhanta1,Vantaa,Finland"
2023-06-25T09:25:26.227Z,95,13.64,25.27,48.52,11.31,590,531,35921,132,37603,25,36,6,7,"Janonhanta1,Vantaa,Finland"
2023-06-25T09:30:26.440Z,96,13.41,25.23,47.93,11.15,583,510,35920,120,37603,25,36,4,5,"Janonhanta1,Vantaa,Finland"
2023-06-25T09:35:26.653Z,96,13.28,25.2,47.6,11.05,569,511,35919,118,37603,25,36,6,7,"Janonhanta1,Vantaa,Finland"
2023-06-25T09:40:26.866Z,96,13.12,25.21,47.08,10.94,559,520,35919,133,37603,25,36,5,6,"Janonhanta1,Vantaa,Finland"
2023-06-25T09:45:27.082Z,97,13.02,25.24,46.68,10.87,555,497,35918,122,37603,25,36,4,5,"Janonhanta1,Vantaa,Finland"
2023-06-25T09:50:27.296Z,96,12.93,25.28,46.3,10.8,551,485,35917,132,37603,25,36,4,5,"Janonhanta1,Vantaa,Finland"
2023-06-25T09:55:27.559Z,97,12.9,25.17,46.51,10.79,545,540,35916,133,37603,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T10:00:27.771Z,97,12.74,25.23,45.89,10.67,538,498,35915,117,37603,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T10:05:27.994Z,97,12.78,25.18,46.1,10.7,536,494,35915,129,37603,25,37,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T10:10:28.206Z,97,12.79,25.18,46.16,10.71,531,461,35914,126,37603,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T10:15:28.420Z,97,12.84,25.21,46.21,10.74,526,524,35913,143,37602,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T10:20:28.633Z,97,12.85,25.16,46.4,10.75,522,548,35912,164,37602,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T10:25:28.846Z,97,12.75,25.14,46.14,10.68,522,518,35912,159,37602,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T10:30:29.060Z,97,12.91,25.17,46.54,10.79,520,587,35911,168,37602,25,36,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T10:35:29.275Z,97,12.81,25.18,46.21,10.72,516,565,35910,146,37602,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T10:40:29.488Z,97,12.75,25.18,46.04,10.68,514,545,35909,155,37602,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T10:45:29.700Z,97,12.75,25.2,45.99,10.68,514,520,35909,141,37602,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T10:50:29.914Z,97,12.74,25.26,45.8,10.67,511,517,35908,147,37602,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T10:55:30.337Z,97,12.62,25.28,45.38,10.59,516,511,35907,124,37602,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T11:00:30.551Z,98,12.63,25.27,45.42,10.59,520,456,35906,107,37602,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T11:05:30.771Z,97,12.71,25.27,45.69,10.65,519,482,35905,121,37602,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T11:10:30.982Z,98,12.83,25.3,45.95,10.73,513,434,35905,111,37602,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T11:15:31.196Z,98,12.91,25.33,46.11,10.78,514,435,35905,90,37602,25,37,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T11:20:31.410Z,98,12.9,25.3,46.17,10.78,507,478,35905,117,37602,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T11:25:31.627Z,98,12.89,25.34,46.03,10.77,501,463,35904,112,37601,25,37,4,5,"Janonhanta1,Vantaa,Finland"
2023-06-25T11:30:31.841Z,98,12.97,25.33,46.29,10.83,503,437,35903,120,37601,25,37,7,8,"Janonhanta1,Vantaa,Finland"
2023-06-25T11:35:32.054Z,98,13.0,25.3,46.45,10.85,508,492,35903,119,37601,25,37,7,8,"Janonhanta1,Vantaa,Finland"
2023-06-25T11:40:32.264Z,97,13.05,25.28,46.66,10.89,518,524,35902,153,37601,25,36,7,8,"Janonhanta1,Vantaa,Finland"
2023-06-25T11:45:32.477Z,97,13.07,25.27,46.77,10.91,509,512,35901,146,37601,25,36,6,7,"Janonhanta1,Vantaa,Finland"
2023-06-25T11:50:32.688Z,97,13.32,25.31,47.42,11.08,510,447,35900,137,37601,25,36,7,8,"Janonhanta1,Vantaa,Finland"
2023-06-25T11:55:32.155Z,97,13.39,25.28,47.7,11.13,511,527,35900,166,37601,25,36,6,7,"Janonhanta1,Vantaa,Finland"
2023-06-25T12:00:32.368Z,97,13.43,25.27,47.88,11.16,519,465,35899,130,37601,25,36,5,6,"Janonhanta1,Vantaa,Finland"
2023-06-25T12:05:32.582Z,97,13.6,25.33,48.23,11.28,523,489,35898,141,37601,25,36,6,7,"Janonhanta1,Vantaa,Finland"
2023-06-25T12:10:32.794Z,96,13.69,25.3,48.6,11.35,529,494,35897,141,37601,25,36,5,6,"Janonhanta1,Vantaa,Finland"
2023-06-25T12:15:33.007Z,96,13.77,25.36,48.68,11.41,534,468,35897,127,37601,25,36,4,5,"Janonhanta1,Vantaa,Finland"
2023-06-25T12:20:33.222Z,96,13.74,25.3,48.77,11.39,532,528,35896,128,37601,25,36,4,5,"Janonhanta1,Vantaa,Finland"
2023-06-25T12:25:33.435Z,96,13.8,25.37,48.76,11.43,531,459,35895,120,37601,25,36,4,5,"Janonhanta1,Vantaa,Finland"
2023-06-25T12:30:33.649Z,96,13.93,25.47,48.87,11.52,534,455,35894,109,37601,25,37,4,5,"Janonhanta1,Vantaa,Finland"
2023-06-25T12:35:33.870Z,95,14.13,25.42,49.63,11.67,532,487,35893,128,37600,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T12:40:34.082Z,95,14.11,25.4,49.65,11.66,534,517,35893,158,37600,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T12:45:34.295Z,95,13.98,25.37,49.31,11.56,528,532,35892,140,37600,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T12:50:34.511Z,95,14.08,25.37,49.64,11.64,520,555,35891,168,37600,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T12:55:35.039Z,95,14.18,25.42,49.79,11.71,517,517,35890,160,37600,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T13:00:35.252Z,96,13.98,25.36,49.35,11.56,500,544,35890,160,37600,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T13:05:35.465Z,96,14.01,25.4,49.32,11.58,492,449,35889,117,37600,25,36,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T13:10:35.689Z,97,13.88,25.38,48.97,11.49,481,507,35888,126,37600,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T13:15:35.901Z,96,13.8,25.36,48.79,11.43,476,563,35887,154,37600,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T13:20:36.116Z,97,13.78,25.42,48.51,11.41,469,527,35887,152,37600,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T13:25:36.330Z,97,13.72,25.36,48.54,11.37,464,537,35886,161,37600,25,36,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T13:30:36.543Z,96,13.87,25.44,48.77,11.48,460,481,35885,158,37600,25,36,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T13:35:36.757Z,96,13.96,25.5,48.89,11.55,451,473,35884,123,37600,25,36,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T13:40:36.979Z,96,14.01,25.47,49.11,11.58,446,438,35884,119,37599,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T13:45:37.192Z,97,13.96,25.51,48.84,11.54,439,408,35885,98,37599,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T13:50:37.405Z,96,14.08,25.58,49.02,11.63,438,400,35888,78,37599,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T13:55:37.731Z,96,13.99,25.6,48.7,11.56,432,400,35893,80,37599,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T14:00:37.943Z,96,13.97,25.6,48.63,11.55,427,400,35897,81,37599,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T14:05:38.157Z,97,13.8,25.54,48.25,11.42,424,410,35904,81,37599,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T14:10:38.372Z,97,13.71,25.52,48.02,11.36,422,433,35906,90,37599,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T14:15:38.584Z,97,13.77,25.51,48.25,11.4,421,430,35906,110,37599,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T14:20:38.796Z,96,13.89,25.55,48.49,11.49,423,483,35905,127,37599,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T14:25:39.008Z,97,13.89,25.47,48.73,11.49,423,458,35904,121,37599,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T14:30:39.221Z,97,13.93,25.44,48.96,11.53,416,423,35903,116,37599,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T14:35:39.433Z,96,14.06,25.5,49.21,11.62,421,453,35903,131,37599,25,36,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T14:40:39.645Z,96,14.08,25.55,49.11,11.63,421,446,35902,125,37599,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T14:45:39.859Z,96,14.13,25.5,49.44,11.68,419,413,35902,114,37599,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T14:50:40.071Z,96,14.21,25.55,49.5,11.73,421,436,35902,112,37598,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T14:55:40.387Z,96,14.17,25.44,49.73,11.71,424,484,35901,133,37598,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T15:00:40.602Z,96,14.12,25.42,49.59,11.67,434,537,35900,144,37598,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T15:05:40.813Z,95,14.31,25.44,50.18,11.81,442,564,35900,158,37598,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T15:10:41.028Z,95,14.37,25.41,50.44,11.85,444,581,35899,144,37598,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T15:15:41.243Z,95,14.29,25.42,50.16,11.8,446,580,35898,165,37598,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T15:20:41.457Z,95,14.34,25.42,50.31,11.83,454,566,35897,164,37598,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T15:25:41.671Z,88,14.42,25.45,50.49,11.9,460,543,35897,163,37598,25,36,31,33,"Janonhanta1,Vantaa,Finland"
2023-06-25T15:30:41.884Z,78,14.49,25.51,50.53,11.94,474,621,35896,175,37598,25,36,68,70,"Janonhanta1,Vantaa,Finland"
2023-06-25T15:35:42.098Z,76,14.98,25.57,51.99,12.33,491,629,35895,149,37598,25,36,74,76,"Janonhanta1,Vantaa,Finland"
2023-06-25T15:40:42.310Z,81,15.39,25.65,53.1,12.65,493,557,35894,122,37598,25,36,54,56,"Janonhanta1,Vantaa,Finland"
2023-06-25T15:45:42.522Z,84,15.62,25.72,53.68,12.84,492,521,35893,111,37598,25,36,38,40,"Janonhanta1,Vantaa,Finland"
2023-06-25T15:50:42.743Z,86,15.58,25.7,53.62,12.81,491,542,35893,114,37598,25,37,29,31,"Janonhanta1,Vantaa,Finland"
2023-06-25T15:55:43.014Z,88,15.55,25.7,53.53,12.78,502,511,35892,96,37598,25,37,23,24,"Janonhanta1,Vantaa,Finland"
2023-06-25T16:00:43.226Z,89,15.46,25.6,53.53,12.71,501,560,35891,123,37597,25,36,21,22,"Janonhanta1,Vantaa,Finland"
2023-06-25T16:05:43.439Z,90,15.46,25.67,53.31,12.71,498,551,35890,106,37597,25,37,17,18,"Janonhanta1,Vantaa,Finland"
2023-06-25T16:10:43.657Z,91,15.39,25.67,53.07,12.65,499,556,35890,115,37597,25,36,14,15,"Janonhanta1,Vantaa,Finland"
2023-06-25T16:15:43.869Z,93,15.25,25.61,52.77,12.54,505,613,35889,133,37597,25,36,11,12,"Janonhanta1,Vantaa,Finland"
2023-06-25T16:20:44.084Z,93,15.05,25.61,52.09,12.38,508,600,35888,142,37597,25,36,11,12,"Janonhanta1,Vantaa,Finland"
2023-06-25T16:25:44.298Z,93,15.02,25.62,51.96,12.36,505,615,35887,155,37597,25,36,9,10,"Janonhanta1,Vantaa,Finland"
2023-06-25T16:30:44.511Z,93,15.06,25.61,52.11,12.39,506,543,35887,145,37597,25,36,7,8,"Janonhanta1,Vantaa,Finland"
2023-06-25T16:35:44.726Z,93,15.03,25.6,52.06,12.36,508,569,35886,147,37597,25,36,6,7,"Janonhanta1,Vantaa,Finland"
2023-06-25T16:40:44.941Z,93,14.81,25.6,51.33,12.19,513,651,35885,148,37597,25,36,6,7,"Janonhanta1,Vantaa,Finland"
2023-06-25T16:45:45.161Z,93,14.82,25.6,51.36,12.2,520,612,35884,137,37597,25,36,5,6,"Janonhanta1,Vantaa,Finland"
2023-06-25T16:50:45.375Z,93,14.88,25.58,51.61,12.25,525,614,35883,149,37597,25,36,6,7,"Janonhanta1,Vantaa,Finland"
2023-06-25T16:55:45.687Z,93,14.92,25.6,51.71,12.28,526,592,35883,163,37597,25,36,5,6,"Janonhanta1,Vantaa,Finland"
2023-06-25T17:00:45.901Z,92,15.01,25.6,52.02,12.35,542,595,35882,150,37597,25,36,5,6,"Janonhanta1,Vantaa,Finland"
2023-06-25T17:05:46.115Z,92,15.08,25.62,52.15,12.41,549,595,35881,154,37596,25,36,6,7,"Janonhanta1,Vantaa,Finland"
2023-06-25T17:10:46.330Z,92,14.97,25.55,51.99,12.32,550,660,35880,180,37596,25,36,5,6,"Janonhanta1,Vantaa,Finland"
2023-06-25T17:15:46.551Z,92,14.71,25.57,51.1,12.11,549,639,35880,178,37596,25,36,4,5,"Janonhanta1,Vantaa,Finland"
2023-06-25T17:20:46.765Z,92,14.78,25.57,51.32,12.17,547,602,35879,163,37596,25,36,4,5,"Janonhanta1,Vantaa,Finland"
2023-06-25T17:25:46.978Z,93,14.74,25.54,51.28,12.14,547,574,35878,163,37596,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T17:30:47.192Z,93,14.51,25.52,50.56,11.96,548,637,35877,156,37596,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T17:35:47.407Z,93,14.5,25.57,50.41,11.95,546,609,35877,171,37596,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T17:40:47.620Z,93,14.55,25.55,50.61,11.99,546,581,35876,157,37596,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T17:45:47.834Z,93,14.41,25.52,50.25,11.88,544,628,35875,184,37596,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T17:50:48.050Z,93,14.33,25.5,50.08,11.83,552,638,35874,205,37596,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T17:55:48.228Z,94,14.26,25.51,49.81,11.77,555,546,35873,161,37596,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T18:00:48.443Z,93,14.33,25.5,50.08,11.83,560,551,35873,206,37596,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T18:05:48.656Z,94,14.11,25.5,49.35,11.66,569,647,35872,178,37596,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T18:10:48.877Z,93,14.21,25.52,49.59,11.73,573,579,35871,176,37596,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T18:15:49.091Z,93,14.09,25.52,49.2,11.64,570,657,35870,231,37595,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T18:20:49.303Z,94,14.07,25.5,49.23,11.63,570,604,35870,161,37595,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T18:25:49.516Z,93,14.1,25.5,49.33,11.65,570,672,35869,202,37595,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T18:30:49.731Z,93,14.11,25.45,49.48,11.66,574,628,35868,218,37595,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T18:35:49.954Z,93,14.09,25.55,49.12,11.64,575,576,35867,188,37595,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T18:40:50.171Z,93,14.07,25.45,49.35,11.63,576,624,35867,185,37595,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T18:45:50.382Z,93,14.18,25.48,49.64,11.71,585,521,35866,152,37595,25,36,5,6,"Janonhanta1,Vantaa,Finland"
2023-06-25T18:50:50.594Z,92,14.17,25.55,49.38,11.7,610,655,35865,179,37595,25,36,5,6,"Janonhanta1,Vantaa,Finland"
2023-06-25T18:55:50.806Z,92,14.1,25.52,49.25,11.65,623,631,35864,204,37595,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T19:00:51.116Z,91,14.17,25.54,49.44,11.7,635,664,35863,234,37595,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T19:05:51.329Z,91,14.11,25.58,49.11,11.65,643,771,35863,265,37595,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T19:10:51.541Z,90,14.19,25.7,49.04,11.71,668,721,35862,256,37595,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T19:15:51.755Z,89,14.42,25.67,49.86,11.89,730,737,35861,216,37595,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T19:20:51.969Z,89,14.42,25.62,49.97,11.89,765,763,35860,230,37595,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T19:25:52.193Z,88,14.56,25.65,50.34,11.99,780,766,35860,220,37594,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T19:30:52.406Z,89,14.28,25.61,49.58,11.78,759,788,35859,239,37594,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T19:35:52.620Z,89,14.25,25.55,49.66,11.76,752,843,35858,259,37594,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T19:40:52.832Z,89,14.26,25.54,49.7,11.77,761,840,35857,267,37594,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T19:45:53.045Z,89,14.41,25.52,50.25,11.88,746,772,35857,244,37594,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T19:50:53.258Z,90,14.47,25.55,50.35,11.93,739,725,35856,195,37594,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T19:55:53.472Z,90,14.5,25.52,50.54,11.95,727,720,35855,192,37594,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T20:00:53.769Z,90,14.48,25.47,50.65,11.94,723,725,35854,196,37594,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T20:05:53.994Z,90,14.41,25.47,50.42,11.89,720,808,35853,253,37594,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T20:10:54.208Z,90,14.48,25.41,50.82,11.94,726,744,35853,205,37594,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T20:15:54.422Z,90,14.49,25.42,50.82,11.95,714,779,35852,236,37594,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T20:20:54.635Z,89,14.51,25.44,50.82,11.96,720,760,35851,285,37594,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T20:25:54.847Z,89,14.47,25.45,50.65,11.93,725,867,35850,300,37594,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T20:30:55.060Z,89,14.42,25.44,50.51,11.89,740,845,35850,262,37593,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T20:35:55.284Z,89,14.34,25.45,50.22,11.83,744,971,35849,329,37593,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T20:40:55.497Z,90,14.33,25.42,50.3,11.83,724,802,35848,268,37593,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T20:45:55.710Z,89,14.46,25.41,50.75,11.93,716,762,35847,275,37593,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T20:50:55.922Z,90,14.36,25.47,50.24,11.85,712,831,35847,278,37593,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T20:55:56.133Z,89,14.35,25.4,50.42,11.84,714,845,35846,291,37593,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T21:00:56.513Z,90,14.37,25.42,50.4,11.86,705,824,35845,282,37593,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T21:05:56.726Z,89,14.37,25.41,50.45,11.86,706,818,35844,289,37593,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T21:10:56.940Z,89,14.37,25.42,50.41,11.86,704,795,35843,294,37593,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T21:15:57.155Z,90,14.38,25.4,50.52,11.86,704,817,35843,277,37593,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T21:20:57.368Z,89,14.4,25.44,50.45,11.88,703,846,35842,304,37593,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T21:25:57.582Z,90,14.42,25.45,50.5,11.9,705,770,35841,230,37593,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T21:30:57.797Z,88,14.5,25.44,50.77,11.95,709,1636,35840,376,37593,24,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T21:35:58.012Z,85,14.53,25.54,50.58,11.97,743,3956,35840,684,37593,23,35,4,5,"Janonhanta1,Vantaa,Finland"
2023-06-25T21:40:58.231Z,86,14.47,25.47,50.62,11.94,761,2926,35839,573,37592,24,35,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T21:45:58.445Z,86,14.59,25.52,50.83,12.02,788,1854,35838,470,37592,24,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-25T21:50:58.658Z,87,14.59,25.61,50.58,12.02,824,1624,35837,328,37592,24,36,2,3,"Janonhanta1,Vantaa,Finland"
